"ID";"Nimi";"Kokoelma";"Yleislaji";"Tyyppi";"Muistiinpanija";"Vuosi";"Sivu";"Tahtilaji";"Sävellaji";"Pitäjä";"Kylä";"Maakunta";"Lääni";"Sanat";"Kirjahuomiot";"Kommentit";"Samanlaisuus";"Intervalli";"Melodian suunta"
"kjs_0144";"Kynkkäkisa l. viiden parin tolppa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. O. Väisänen";"1916";"71";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152-160 (prl.: 144), äänitteet: prl. 9 51-55";"Käytäntö ensimmäinen kertaus, pyöritys toinen kertaus, muunnelmat soitettu.";"";"+12-5+2+1-1-2-2+2+2+1+4-2+0-5+3-1+0-2-2+2+2+1+4-2+0-5+2+1+2-5-2+2+2+1+4-4+2+0-5+2+1-1-2-2+2+2+1+4-2+0-5+3-1+0-2-2+2+2+1+4-2+0-5+2+1+2-5-2+2+2+1+4-4+2+0+0-2+4-2-2-1-2-2+2+2+1+2-2-1+1+2+0-2+4-2-2-1-2-2+2+2+1+2-2-1+1+2-2+4-2-2-1-2-2+2+2+1-3+2+1+2+0+0-2+4-2-2-1-2-2+4+1+2-2-1+1+2+0+0-2+4-2-2-1-2-2+2+2+1+2-2-1+1+2+0-2+4-2-2-1-2-2+2+2+1+2-2-1+1+2";"uduuddduuuudrdudrdduuuudrduuudduuuudurduuddduuuudrdudrdduuuudrduuudduuuudurrduddddduuuudduurduddddduuuudduududdddduuuduuurrduddddduuudduurrduddddduuuudduurduddddduuuudduu"
"kjs_0145";"";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"/K. Collan";"1854";"72";"2/4";"G";"Lieksa";"Sutila";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-7+12+0-3+3-3-4+0+2-7+12+0-5+5-3+0-2+3-3-2-1-4+5+7+0+0-5+3-3-2-1-4+5+7+0";"durduddrudurdudrdudddduurrdudddduur"
"kjs_0146";"""Ruohtalaisen falssi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Teppana Jänis/A. O. Väisänen";"1916";"72";"2/4";"G";"Suistamo";"Maisu";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 116, äänitteet: prl. 61, 11-16";"Osa muunnoksista soitettu";"";"+4-4+4-4-1+3-3+3-3-2+5-5-3+3-7+7-2+7-3-4+4+3-3+1+4-4+0+4-5+3-3-4+4+3-3-2+5-5-3+3-7+7-2+4-4+4+1-1-4+7-8-4+5+4+1-1-4+7-8-4+12";"ududdududduddudududduuduudrududduudduddudududuuddudduuudduddu"
"kjs_0147";"""Vanha Falshshi"" l. ""hotfalshshi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Timo Lipitshä/A. O. Väisänen";"1917";"73";"2/4";"G";"Suistamo";"Koitto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"Marssinta tahdit 1-12, pyöritys loppu. Muunnokset soitettu";"";"+4-4+4-4-1+3-3+3-3-2+5-5+5-5-2+7-7+7-2+4-4+4-4-1+3-3+3-3-2+5-5+5-5-2+7+0-2+4-4-5+5+4-4-1+3-3-4+4+3-3-2+5-5-7+7+5-5-2+4+3-3-4+4+3-3-4+5+4-4-5+5+4-4-1+3-3-4+4+3-3-2+5-5-7+7+5-5-2+7-3-4+7-3+3-3+3+0-2-1-2-2+2+2-9+10-1-2-2+4+3-3+3-3+3-2-1-2-2+2+2-9+10-1-2-2+4+3";"ududdududdududdududududdududdududdurdudduuddudduuddudduudduudduudduudduuddudduuddudduudduddududurdddduududdduudududddduududdduu"
"kjs_0148";"""Marssin tapaista""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Mikko Röpeli/A. O. Väisänen";"1916";"73";"2/4";"G";"Korpiselkä(Korpiselka)";"Kitilänvaara";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+7-7-5+5+7-8+3-3-4+4+3-5+5-5-7+7+5-3+3-3-4+4+3-2+7-7-5+5+7-8+3-3-4+4+3-5+5-5-7+7+5-3-2+5-5-3+8-7+9-5+0+5-5-2+5-5-3+8-3+3-3-4+4+3-5+5-5-3+8-7+9-5+0+5-5-2+5-5-3+8-3+3-3-4+4+3-5+5-5+0+5-5+2+5-5-7+12-5-2+5-5+5-3";"udduududduududduududduududduududduududduudduddududrudduddududduududdududrudduddududduududruduudduddudud"
"kjs_0149";"""Pläshshimized soitanda""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Tsertin Miikkula/A. O. Väisänen";"1919";"74";"2/4";"e";"Aunuksen Karjala";"Suurimäki";"Vienan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152";"toisinto 149b A-duurissa, josta kirjoitettu vain 5 ensimmäistä tahtia.";"";"-12+9+2+1-3-5+5-5+8-3-5+3-7+12-5-7+9-5+8-3-5+7+1-3-5+5-5+8-3-5+3-7+12-5-7+9-5+8-3-5+7-7+8-1-7+7-7+8-1-7+5-5+8-3-5+5-5+8-3-5+3-7+12-5-7+7-7+12-5-7+9-5+8-3-5+5-5+8-3-5+7-11+12-3-5+8-5-7+12-3-5+8-1-11+12-3-5+8-5-7+12-3-5+8-5+5-5+5-5+5-3+3-5+5-5+5-5+5-3+3-5-7+12-5-7+12-5-7+12-3-5+8-5-7+12-5-7+12-5-7+12-3-5+8-1-7+8-3-5+8-5-7+12-5-7+12-3-5+8-3-5+8-1-7+8-3-5+8-5-7+12-5-7+12-3-5+8-3-5+8-1-2-2+5-5-7+9+3-1-2-2+5-5-7+9";"duuuddududdududdududduuddududdududdududdududdududdududdududdududdududdududdududdududdudduddudduddudduddudududududududududduddudduddudduddudduddudduddudduddudduddudduddudduddudduddudddudduuddduddu"
"kjs_0150";"Häämarssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Juhana Kiiskinen/A. Lähteenkorva";"16";"74";"2/4";"G";"Pielisjärvi";"Kylänlahti";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"muunnokset soitettu";"";"-2+2+2-2-2-1-2+5-2-1-9+9-2+0-5+2+3-3+1+7-12+12-12+14-2-2-1-2+5-2-1-9+9-2+0-5+2+0+3-2-5+4+3-3+0+0+3-7+4+3-3+1-5+5-5+4+3-3+0+0+3-7+4+3-3+1";"duuddddudddudrduuduudududdddudddudrdurudduudrruduudududuudrruduudu"
"kjs_0151";"Viistoista";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Teppana Jänis/A. O. Väisänen";"1916";"75";"2/4";"G";"Suistamo";"Maisu";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 126";"muunnokset soitettu";"";"-2-2-1-4+4+3-3+1-1-2+0+0-3+1+0+0+12-5-2-1+3-3+1+2-3+1-3+0+0-3+1+0+0+5+0+4+0-5+0+3+0-2-3+0+0-3+1+0+0+4+1+0+4+0-5+0+3+0-2-1-2+0+0-3+1+0+0";"dddduududdrrdurruddduduududrrdurrururdrurddrrdurruururdrurdddrrdurr"
"kjs_0152";"Viistoista";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Lösönen/A. O. Väisänen";"1916";"75";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152";"Osa muunnoksista soitettu";"";"-2-2-1+0+0+0+1-3-7+7-7+7-2+2+2+5-2-2-1+0+0+0+1-3-7+7-7+7-2+2+5-2+0+4-2-2-1-2+5-2-1-2-7+7-2+2+2+1+0+4-2-2-1-2+5-2-1-2-7+7-2+2+2";"dddrrruddududuuudddrrruddududuudruddddudddduduuuruddddudddduduu"
"kjs_0153";"Viistoista";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. O. Väisänen";"1916";"76";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"Viistoista nättiä likkaa oli sillä nuorel pojalla. Kuusitoista kuoltuansa itkisi haudan vierellä.";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 120, äänitteet: prl. 9, 35-40";"";"Kantele- ja jouhikkosävelmät: [1]";"-5-2-1+0+1+2-3+3-2-1-2+0-2+0+7+5-5-2-1+0+1+2-3+1-1+3-5-2+4+3+5-5-2-1-2+2+0+1+4-2-5-5+2+1+0+7+2-2-2-1-2+2-2+2+1+4-2-5-5+2+1+4+3";"dddruududddrdruudddruudududduuudddduruuddduuruudddduduuuddduuuu"
"kjs_0154";"Viistoista";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Shirgo/A. O. Väisänen";"1916";"76";"2/4";"g";"Impilahti";"Koivuselkä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"Viistoist nättii likkaa oli nuorel pojalla. Kuusitoist kuoltuansa itki hauan varrella.";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 138";"terssi ja seksti neutraaleja, muunnokset soitettu";"Kantele- ja jouhikkosävelmät: [1]";"-5-2-2+4-4+0+2+2-5+3-2+0-1+1+4+0+5-5-2-2+4-4+0+2+2+0-2-2-1+1+4+0-4-3+3+2+3+0-1-4+2+2+0-5+1+2+2-4-3+3-3+3+2+3-5+0+2+2+0-5+0+1+2+2-4-3+3-3+3+2+3+0-1-4+2+2-5+3-2+0-1-2+7+0";"dddudruududrduurudddudruurddduurdduuurdduurduuudduduuudruurdruuudduduuurdduududrddur"
"kjs_0155";"Markan kisa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Teppana Jänis/A. O. Väisänen";"1916";"77";"2/4";"G";"Suistamo";"Maisu";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152, äänitteet: ph. 140 b";"muunnokset soitettu";"";"-2-5+0+3+2+0+2-4+2+0-5+0+3+2+0+2-4+2-3-2+0+3+2+2-4+2-5+0+3+2+0+2-4+2+0-5+0+3+2+0+2+0-4+2-5+0+3+2-5+3-1+3-5+0-3+1+4-2+3-1+0-2+0-2+4-2+3-1-9+9-2-7+9+3-5+3-1+3-3-2+0-3+5";"ddruurudurdruurududdruuududruurudurdruururdudruudududrduududrdrdududdudduudududdrdu"
"kjs_0156";"Markan peli";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Miinan Domi/A. O. Väisänen";"1917";"77";"2/4";"G";"Suistamo";"Koitto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"muunnokset soitettu";"";"-2+0-5-7+10+2+0+2-4+2+0-5-7+10+2+2-2+0+2-4+2+0+2-4+2+0-5-7+2+1+2+2-7+10+2+0-2-8+1+2+0+2-7+10+2+0-2-8+1+9-5-7+10+2+0-2-8+1+2+0+4-2-7+10+2+0-10+1+2";"drdduurudurdduuudrudurudurdduuuuduurdduuruduurdduudduurdduurudduurduu"
"kjs_0157";"Markka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. O. Väisänen";"1916";"78";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 116, äänitteet: ph. 147 b";"";"";"+12+2-4-1-2-7+9+5-4+2-3-2-7+9+5-4-1-2-7+9+5+0-4+2-3-2-7+9-2+3-1+3-3-2-7+5+4-2+3-1+3-3-2-7+5+2+3-1+3-3-2-7+5+4-2+3-1+3-3-2-7+12";"uudddduududdduudddduurdudddudududdduudududdduuududdduudududddu"
"kjs_0158";"Markan kisa";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Lösönen/A. O. Väisänen";"1916";"78";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152";"muunnokset soitettu";"";"-2-5+2+1+2+2-4+2+0-5+2+1+2+0+2-4+2+0-5+2+1+2-2+4-2-3-2-7+7+5-3+1+4-2-3-2-7+7+5";"dduuuudurduuurudurduuududddduuduudddduu"
"kjs_0159";"";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Mikko Patronen/A. O. Väisänen";"1916";"78";"2/4";"G";"Korpiselkä(Korpiselka)";"Yläjärvi";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, äänitteet: prl. 61, 0-3";"muunnokset soitettu";"";"-5-3+1-3+3-1+3+5-3-2-3+1-3+2+8-5-3+1-3+3-1+3+5-3-2-3-2-7+9-9+10-1-2-2+0+4-2+0+0-5+5-7+12-3+3-5+2+1-1-2+2-2+2+3-5+2+1+4-4-1-2+2-2-2-1+3-2-1+3+0-5+5+0+2+1-1-2-2-1+3+0+0-2+7-3";"ddududuuddduduuddududuudddddududddrudrrdudududuudduduuduuuddduddduddurduruuddddurrdud"
"kjs_0160";"Hoilolan polkka, kolmen parin";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Teppana Jänis/A. O. Väisänen";"1916";"79";"2/4";"G";"Suistamo";"Maisu";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152";"muunnokset soitettu";"";"+3-3+3-2-1-2-3+1+0+5+4-7+2+1+2+2-4+2+0-3+3-3+3-3+1-1-2-3+1+0+5+4-7+5-2+2+2-2+0+0+2+0-7+2+1+2+0-5+0+7+0-2+0+0+0+2-2-3+0+1+2+0-5+0+7+0-2+0";"ududddduruuduuuudurdudududdduruududuudrrurduuurdrurdrrruddruurdrurdr"
"kjs_0161";"Hoirola, kolmen parin";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Miinan Domi/A. O. Väisänen";"1917";"79";"2/4";"G";"Suistamo";"Koitto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"""Pyöritys"" - toinen kertaus. Muunnokset soitettu.";"";"+12-3+3-3+3+0-2-1-2-2+0+9-2-3-9+10-1+5-2-3+3-3+3+0-2-1-2-2+0+9-2-3-9+10-1+5-2-3-7+8+4-2-2-1-2-2+2+2+1+4-2-3+3-12+10+4-2-2-1-2-2+2+2+1+4-2";"ududurddddrudddududdudurddddrudddududdduuddddduuuudduduuddddduuuud"
"kjs_0162";"Hoirola, kolmen parin";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. O. Väisänen";"1916";"80";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 132, äänitteet: ph. 147 c, prl, 11-20";"""Pyöritys"" - toinen kertaus. Muunokset soitettu";"";"+3-3+3-3+3-2-1-2-2+0+9-2-5+2+1+2-3+1+2+0-3+3-5+5-3+3-2-1-2-2+4+1+7-5-2-1+1+2+2-2-2+4-4-5+5+7-7-1-2+2+3-7+5+4-4-5+5+0-1-2+2+3-2+4-4-5+5+7-7-1-2+5";"udududdddrudduuuduurdudududddduuuddduuuddudduuddduuduuddurdduududduudddu"
"kjs_0163";"Hoirola";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. Launis";"1905";"80";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+3-3+3-3+1-3+2-4+9-2-5+2+1+2-3+1+2+0-3+3-3+3-3+1-3+2-4+9-2-5+2+1+2-3+1+2+0-2+4-4+7-5-3+0+3-2+4-4+7-5-3+3+0";"udududududduuuduurdudududududduuuduurdududdrudududdur"
"kjs_0164";"Hoilola, kolmen parin";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Shirgo/A. O. Väisänen";"1916";"80";"2/4";"g";"Impilahti";"Koivuselkä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 144, äänitteet: ph. 135 a";"terssi ja seksti neutraaleja. Muunnokset soitettu.";"";"-4+4-4+4+0-2-2-1+1-3+8-1-2-2+2+2+0-5+5-5+5-4+2-3+1-3+2+6-3+2+0+0+1+0+4-4-1-4+2+2+0-5+0+6+0-1-4+2+2+1+0+4+0-5-2-2+2+2-5+0+6+0-1-2-2+2+2-2+3+4-5-2-2+2+2-5+0+6+0-1-4+2+2";"dudurdddududdduurdududududuudurruruddduurdrurdduuururddduudrurddduuduuddduudrurdduu"
"kjs_0165";"Hoirola, kolmen parin";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. Launis";"1905";"81";"2/4";"G";"Suistamo";"Muuanto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+12-7+4+3-2-1-2+5-7+4+3-2-1-2+7-4+4-4+2-3+3-3+5-4+7-7+2-3+3-3+5-4+4-4+2-3+3-3+5-4+7-7+2-3+3-3";"uduuddduduudddudududududududududududududududud"
"kjs_0166";"Hoirola l. hollola, kolmen parin";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Lösönen/A. O. Väisänen";"1916";"81";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152";"";"";"+0+1+2+0-2-1-2+5-5-7+7-7+7-7+7+5-5+2-2+5-12+10+4-2-2-1-2+5-5-7+7-7+7-7+7+5-5+2";"ruurddduddududuudududuudddduddududuudu"
"kjs_0167";"Valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana I. Härkönen/A. Launis";"1905";"82";"2/4";"G";"Suistamo";"Äimäjärvi";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-1-2+5-5+2+3-5+3-1-2+5-5+2+3-5+3-1-2+5-12+9+3-2+7-7+7-3-4-1-9+7+2+3-2+4-4+4-4-1-9+7+2+3-2+7-7+7-3-4-1-9+7+2+3-2+4-4+4-4-1-9+7+2+3";"dduduududduduududduduudududddduuudududdduuudududddduuudududdduuu"
"kjs_0168";"";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"J. Riikonen/K. Collan";"1854";"82";"2/4";"G";"Pielisjärvi";"Lieksa";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+2+2+1+2+5-3-4+4-2-2+0-3+2+3-5+5-7+0+2+2+1+2+5-3-4+4-2-2+0-3+2+3-5+5-7+5-3+0+2+1-1-4+0+2+2+1-3+0+2+1-1-4+0+5-3+0+2+1-1-4+0+2+2+1-3+0+2+1-1-4+0";"uuuuudduddrduududruuuuudduddrduudududruuddruuudruuddrudruuddruuudruuddr"
"kjs_0169";"Kiperä";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Teppana Jänis/A. O. Väisänen";"1916";"82";"2/4";"G";"Suistamo";"Maisu";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"Oulun likat ozatah, tahon jälgeh tanssitah. Kuobiossa tiijetä ei kogo tanssin mahtia.";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"Kantele- ja jouhikkosävelmät: [1] [2]";"+12-3-9+10+2-3+1-3+0+0+2+1+4+0-5+0+0-9+10+2-3+1-3+0+0+2+1+4+0-5+0+3-2-1-2+3-1-2+2+3-3-2-7+2+2+1-5+9-4+4+1-1-2+3-1-2+2+3-3-2-7+2+2+1-5+9";"udduududrruuurdrrduududrruuurdrudddudduuddduuududuuddudduuddduuudu"
"kjs_0170";"Riivattu l. ""ristakondra""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Teppana Jänis/A. O. Väisänen";"1916";"83";"2/4";"?";"Suistamo";"Maisu";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 144, äänitteet: ph. 140 c";"";"";"+2-2-1-2+3-1-2+2+1+2-2-1-2+3-1-4+4+1+2-2-1-2+3-1-2+2+1+2-2-1-2+3-1-4+4+1+4+3-3-2-3+1+2+0+2-4+7-3-2-3+1+2+0-2+4+3-5-3+3+0+2-4+7-3-2";"udddudduuudddudduuudddudduuudddudduuuuddduurududdduurduuddurududd"
"kjs_0171";"Vanha polkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. O. Väisänen";"1916";"83";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 132 (prl.: 116), äänitteet: prl. 9, 45-51";"";"";"+0-3-4+0+4+0-2+0+2+1+0-1-2+2+1+4+0-2-3+3-3-4+0+4+0-2+0+2+1+4-4-1-2+2+1+4+0-2+0+0-3+3-3-4+0+4+0-2+0+2+1+0-1-2+2+1+4+0-2+0+0-3-4+0+4+0-2+0+2+1+0-1-2+2+1+4+0-2";"rddrurdruurdduuurdduddrurdruuuddduuurdrrduddrurdruurdduuurdrrddrurdruurdduuurd"
"kjs_0172";"Kiperä";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Lösönen/A. O. Väisänen";"1916";"83";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"Oulun ligat osatah, tahon jälgeh tanssitah, Kuobioss' ei tiijetä kogo tanssin mahtia.";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152";"";"Kantele- ja jouhikkosävelmät: [1] [2]";"+0+0-2+2+0-2-3+0+5+0-2+4-2-2-3+5+0+0-2+2+0-2-3+0+5+0-2+4-2-2-3+5+2+0-2-2-1-2+5+0-2+4-2-2-3+5-3+5+0-2-2-1-2+5+0-2+4-2-2-3+5-3+5+0-2-2-1-2+5+0-2+4-2-2-3+5";"rrdurddrurdudddurrdurddrurduddduurddddurdudddudurddddurdudddudurddddurdudddu"
"kjs_0173";"Oulun likat...";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. Launis";"1905";"84";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-5+1+4-2-2-1-2+5-3+1+2-2-1-2+5+2-4+4-2-2-1-2+5-3+3-2-1-2+5";"duudddduduuddduududdddududddu"
"kjs_0174";"Kiperä";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Mishukka/A. O. Väisänen";"1916";"84";"2/4";"G";"Suistamo";"Leppäsyrjä";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"Oulun likat ozataa, tahon jälgee tanssitaa. Kuobioss' ei tiijetä kogo tanssin mahtia.";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella, tempo: 126, äänitteet: prl. 11, 0-9";"";"Kantele- ja jouhikkosävelmät: [1] [2]";"+12+2-4+4-2-2-1-2+5-3+3-2-1-2+5+2-4+2+2-2-2-1-2+0+5-3+1+2-2-1-2+5-2-1-2+3-1-2+5-3-2-7+2+2+1+2+2+3-2-1-2-7+10-1-2+5-3-2-7+2+2+1+2+5";"uududdddududdduuduuddddruduudddudddudduddduuuuuuddddudduddduuuuu"
"kjs_0175";"Lippaanpa liivini kiin";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Iivana Shemeikka/A. Launis";"1905";"84";"2/4";"G";"Suistamo";"Muuanto";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+2-4+2-3-2+0+5-2+4-4+2+0-2+4-4+4-4+2+0-5+7-4+4-4+2+0";"ududdrududurdududurdududur"
"kjs_0176";"Kuutonen peli";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"M. Timonen/K. Collan";"1854";"85";"2/4";"G";"Pielisjärvi";"Lieksa";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+0-3-4+2+2-2-2-1-4+5+0+4+3-5+2-2-2-1-4+5+0-3+2+1+2+2-2-2-1-4+5+0-3+2+1+2+5-7";"rdduudddduruududdddurduuuuddddurduuuud"
"kjs_0177";"Polkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Helena Toivanen/E. Sivori";"1891";"85";"2/4";"G";"Pielisjärvi";"";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Yhdysasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+1+2-3-4+4-2-3+3-3-2+2+1-1-2+2+1+4+3-3+1+2-3-4+4-2-3+3-3-2+2+1-1-2+2+1+0+0+0-1-2+0+5-2-1+3+3-1-2-3+1+2+2-2-2-5+5-1-2+0+5-2-1+3-2+9-2-8+1+0+0";"uudduddudduudduuuuduudduddudduudduurrrddrudduuddduuuddduddruddududdurr"
